,hour,generated_power,temperatureC,dewpointC,pressurehPa,wind_direction_degrees,wind_speed_KMH,wind_speed_gustKMH,Humidity,hourly_precipMM,daily_rainMM,solar_radiation_Watts_m2
8526,4,0,19,16,1010,324,0,0,83,0,0,0
8527,5,0,19,16,1010,324,0,0,84,0,0,0
8528,6,108,18,16,1011,324,0,0,85,0,0,25
8529,7,687,18,16,1012,324,0,0,84,0,0,146
8530,8,1269,20,17,1012,324,0,0,79,0,0,316
8531,9,2996,21,17,1013,201,0,0,77,0,0,485
8532,10,3933,22,17,1013,232,0,0,74,0,0,633
8533,11,4733,23,17,1013,215,0,1,71,0,0,754
8534,12,4940,24,18,1013,258,0,3,69,0,0,821
8535,13,5043,24,18,1013,259,0,4,66,0,0,858
8536,14,3986,23,17,1013,288,0,1,69,0,0,837
8537,15,3349,23,17,1013,292,4,11,71,0,0,768
8538,16,2507,22,17,1013,269,1,11,74,0,0,666
8539,17,2145,21,16,1014,261,9,9,74,0,0,520
8540,18,1328,20,16,1014,322,1,8,79,0,0,366
8541,19,513,19,16,1014,265,0,6,81,0,0,193
8542,21,0,17,15,1015,283,0,4,89,0,0,0
8543,22,0,16,15,1015,275,0,0,90,0,0,0
8544,23,0,16,15,1015,275,0,0,91,0,0,0
8545,0,0,16,15,1015,275,0,0,91,0,0,0
8546,1,0,16,15,1015,182,0,4,91,0,0,0
8547,2,0,16,15,1015,140,0,4,93,0,0,0
8548,3,0,15,15,1015,147,0,8,93,0,0,0
8549,4,0,15,15,1016,150,1,6,94,0,0,0
8550,5,0,16,15,1016,161,0,0,95,0,0,0
8551,6,71,16,15,1016,157,0,0,95,0,0,12
8552,7,324,16,15,1016,157,0,0,95,0,0,60
8553,8,608,16,15,1017,327,0,4,95,0,0,113
8554,9,2390,17,16,1017,17,0,0,95,0,0,526
8555,10,3546,19,17,1017,338,1,0,86,0,0,610
8556,11,4752,19,17,1017,259,9,11,84,0,0,722
8557,12,5156,21,17,1017,258,0,6,78,0,0,854
8558,13,5140,22,17,1017,326,3,12,71,0,0,872
8559,14,3996,24,18,1017,283,4,12,67,0,0,854
8560,15,3374,25,17,1016,350,4,12,63,0,0,788
8561,16,2615,25,17,1016,330,4,20,61,0,0,673
8562,17,2171,26,17,1015,295,0,12,60,0,0,538
8563,18,1333,25,17,1015,311,1,12,60,0,0,373
8564,19,494,24,16,1015,267,0,6,62,0,0,195
8565,20,143,23,16,1015,274,0,3,66,0,0,37
8566,21,0,22,16,1015,274,0,0,70,0,0,0
8567,22,0,21,16,1016,274,0,0,72,0,0,0
8568,23,0,21,16,1016,225,0,0,74,0,0,0
8569,0,0,20,16,1016,177,0,4,77,0,0,0
8570,1,0,20,16,1016,177,0,3,79,0,0,0
8571,2,0,20,16,1016,176,0,0,80,0,0,0
8572,3,0,19,16,1015,176,0,0,81,0,0,0
8573,4,0,19,16,1016,176,0,0,82,0,0,0
8574,5,0,18,16,1016,176,0,0,83,0,0,0
8575,6,106,18,15,1016,176,0,0,83,0,0,21
8576,7,754,19,16,1016,176,0,0,83,0,0,158
8577,8,1367,20,17,1017,177,0,0,80,0,0,330
8578,9,3133,22,17,1017,223,0,0,75,0,0,494
8579,10,3996,24,18,1017,244,0,0,70,0,0,647
8580,11,4777,24,18,1017,275,4,9,68,0,0,763
8581,12,5009,25,18,1017,253,1,11,66,0,0,840
8582,13,5032,26,19,1017,261,4,11,64,0,0,868
8583,14,3823,27,19,1017,246,0,8,60,0,0,853
8584,15,3287,28,18,1016,265,11,11,58,0,0,795
8585,16,2485,27,19,1016,250,0,11,63,0,0,687
8586,17,2158,27,19,1016,277,0,9,61,0,0,543
8587,18,1326,27,18,1016,265,0,11,59,0,0,371
8588,19,486,28,19,1016,264,0,0,58,0,0,200
8589,20,144,26,18,1016,286,0,4,63,0,0,39
8590,21,0,25,18,1016,286,0,0,66,0,0,0
8591,22,0,23,17,1017,286,0,0,71,0,0,0
8592,23,0,22,17,1017,286,0,0,73,0,0,0
8593,0,0,21,17,1017,286,0,0,77,0,0,0
8594,1,0,21,17,1016,286,0,0,79,0,0,0
8595,2,0,20,17,1016,286,0,0,82,0,0,0
8596,3,0,20,17,1016,286,0,0,85,0,0,0
8597,4,0,20,17,1015,286,0,0,85,0,0,0
8598,5,0,19,17,1015,286,0,0,89,0,0,0
8599,6,115,19,17,1015,239,0,0,90,0,0,23
8600,7,713,20,18,1015,239,0,0,86,0,0,153
8601,8,1286,23,19,1015,239,0,0,77,0,0,322
8602,9,2966,27,20,1016,242,0,4,63,0,0,487
8603,10,3818,28,20,1016,247,0,6,64,0,0,633
8604,11,4574,28,20,1015,288,4,9,61,0,0,749
8605,12,4900,28,20,1015,266,6,9,59,0,0,826
8606,13,4957,30,20,1015,311,4,9,55,0,0,872
8607,14,3849,30,18,1014,336,6,20,51,0,0,858
8608,15,3279,29,18,1014,314,0,16,50,0,0,791
8609,16,2533,30,17,1013,345,6,16,47,0,0,700
8610,17,2233,29,17,1013,315,3,9,49,0,0,559
8611,18,1916,30,17,1012,260,4,9,48,0,0,501
8612,19,810,28,17,1012,313,6,6,51,0,0,199
8613,20,204,27,18,1012,304,1,8,59,0,0,46
8614,22,0,24,18,1013,305,0,4,67,0,0,0
8615,23,0,23,18,1013,305,0,0,73,0,0,0
8616,0,0,22,17,1013,304,0,0,77,0,0,0
8617,1,0,20,17,1013,304,0,0,84,0,0,0
8618,2,0,20,17,1013,304,0,0,85,0,0,0
8619,3,0,19,17,1012,304,0,0,86,0,0,0
8620,4,0,19,17,1011,304,0,0,87,0,0,0
8621,5,0,20,17,1011,307,0,4,85,0,0,0
8622,6,154,20,17,1011,307,0,0,82,0,0,26
8623,7,782,21,17,1011,307,0,0,80,0,0,135
8624,8,785,22,17,1011,346,4,9,76,0,0,137
8625,9,1192,25,17,1011,153,0,0,64,0,0,214
8626,10,3798,27,17,1011,154,0,0,52,0,0,643
8627,11,1891,30,16,1011,42,0,0,44,0,0,292
8628,12,4817,32,20,1011,252,0,9,51,0,0,863
8629,13,3864,26,18,1011,249,4,11,62,0,0,701
8630,14,3254,23,18,1011,259,0,6,73,0,0,645
8631,15,808,25,18,1011,330,0,3,64,0,0,160
8632,16,2238,27,18,1011,329,0,0,59,0,0,587
8633,17,864,28,18,1011,327,0,4,54,0,0,185
8634,18,421,28,17,1010,311,0,6,52,0,0,84
8635,19,369,25,19,1010,301,0,0,69,0,0,70
8636,20,88,25,19,1011,304,0,0,69,0,0,16
8637,21,0,25,18,1010,304,0,0,66,0,0,0
8638,23,0,24,17,1011,304,0,0,67,0,0,0
8639,0,0,22,17,1011,302,0,4,75,0,0,0
8640,1,0,19,16,1011,278,0,12,82,0,0,0
8641,2,0,18,16,1011,257,0,1,88,0,0,0
8642,3,0,18,16,1011,316,0,0,90,0,0,0
8643,4,0,19,17,1010,316,0,0,87,0,0,0
8644,5,0,19,17,1010,316,0,0,88,0,0,0
8645,6,48,19,17,1011,316,0,0,85,0,0,7
8646,7,604,20,17,1011,316,0,0,83,0,0,127
8647,8,953,22,17,1011,116,0,0,75,0,0,229
8648,9,2524,24,17,1012,150,4,6,64,0,0,417
8649,10,3006,24,18,1013,175,6,12,66,0,0,559
8650,11,106,23,17,1015,148,12,12,67,0,0,25
8651,12,61,23,17,1014,60,4,16,71,0,0,11
8652,13,998,28,14,1012,80,12,20,42,0,0,190
8653,14,4157,29,17,1012,126,16,20,46,0,0,923
8654,15,3265,31,17,1012,124,0,0,41,0,0,795
8655,16,1608,33,16,1012,67,12,14,36,0,0,448
8656,17,1781,33,17,1011,89,0,11,37,0,0,454
8657,18,1111,29,18,1011,302,0,12,54,0,0,306
8658,19,482,29,18,1011,322,0,0,54,0,0,169
8659,20,119,28,18,1011,325,0,0,54,0,0,28
8660,21,0,27,19,1012,325,0,0,61,0,0,0
8661,22,0,27,19,1012,24,0,0,62,0,0,0
8662,23,0,26,20,1012,24,0,0,68,0,0,0
8663,0,0,26,20,1013,194,0,0,71,0,0,0
8664,1,0,25,18,1013,172,0,0,69,0,0,0
8665,2,0,23,18,1013,174,0,0,73,0,0,0
8666,3,0,22,17,1013,178,0,0,74,0,0,0
8667,4,0,22,18,1013,178,0,0,76,0,0,0
8668,5,0,24,17,1014,135,0,0,63,0,0,0
8669,6,90,24,17,1014,134,0,0,65,0,0,16
8670,7,550,23,18,1014,132,0,0,72,0,0,123
8671,8,1185,26,18,1014,132,0,0,63,0,0,288
8672,9,2703,28,19,1014,110,0,0,59,0,0,448
8673,10,3584,29,17,1014,5,0,0,50,0,0,591
8674,11,4265,30,18,1014,329,0,4,50,0,0,701
8675,12,4546,32,19,1014,318,3,3,47,0,0,788
8676,13,4590,32,18,1014,280,3,11,44,0,0,817
8677,15,3122,31,17,1013,244,4,12,44,0,0,737
8678,16,2278,29,17,1012,254,4,17,50,0,0,619
8679,17,1828,29,17,1012,306,8,16,49,0,0,454
8680,18,1168,28,18,1012,311,0,16,53,0,0,302
8681,19,495,27,16,1012,311,0,14,51,0,0,137
8682,20,171,27,16,1012,305,0,6,51,0,0,42
8683,21,0,26,16,1013,305,0,0,53,0,0,0
8684,22,0,24,18,1013,226,0,8,70,0,0,0
8685,23,0,22,18,1013,225,0,0,77,0,0,0
8686,0,0,23,18,1013,226,0,0,73,0,0,0
8687,1,0,22,18,1013,225,0,0,79,0,0,0
8688,2,0,21,18,1013,221,0,0,84,0,0,0
8689,3,0,18,17,1013,295,4,4,92,0,0,0
8690,4,0,18,17,1012,355,0,8,94,0,0,0
8691,5,0,18,17,1013,339,0,0,95,0,0,0
8692,6,42,18,17,1013,321,0,0,96,0,0,7
8693,7,154,19,18,1014,321,0,0,96,0,0,28
8694,8,743,19,18,1014,173,0,0,93,0,0,139
8695,9,2675,20,18,1014,306,0,6,87,0,0,431
8696,10,3566,22,19,1014,331,0,4,82,0,0,587
8697,11,4490,23,19,1014,283,4,12,79,0,0,715
8698,12,4826,22,18,1015,254,0,16,81,0,0,796
8699,13,4831,22,19,1015,265,0,14,81,0,0,823
8700,14,3645,22,19,1014,263,9,16,81,0,0,761
8701,15,2547,23,19,1014,256,12,17,75,0,0,557
8702,16,2419,23,19,1014,213,0,12,75,0,0,624
8703,17,2033,23,19,1015,229,0,12,77,0,0,496
8704,18,1154,23,18,1015,244,0,11,76,0,0,193
8705,19,284,21,18,1016,252,0,11,86,0,0,53
8706,20,78,21,18,1016,267,0,0,83,0,0,12
8707,21,0,21,18,1016,266,0,0,87,0,0,0
8708,22,0,20,18,1016,266,0,0,87,0,0,0
8709,23,0,20,18,1017,263,0,0,90,0,0,0
8710,0,0,20,18,1016,321,0,0,90,0,0,0
8711,1,0,19,18,1016,324,3,0,91,0,0,0
8712,2,0,19,18,1016,313,8,9,92,0,0,0
8713,3,0,19,18,1016,318,0,0,93,0,0,0
8714,4,0,19,17,1016,298,0,1,93,0,0,0
8715,5,0,18,17,1016,313,0,12,95,0,0,0
8716,6,1,18,17,1017,315,0,1,95,0,0,5
8717,7,248,18,17,1017,313,0,0,95,0,0,42
8718,8,437,18,17,1018,313,0,0,93,0,0,79
8719,9,742,19,17,1018,258,0,0,87,0,0,118
8720,10,1289,19,17,1019,317,0,9,88,0,0,234
8721,11,2588,21,17,1019,288,0,0,78,0,0,441
8722,12,2127,22,17,1019,262,4,9,74,0,0,399
8723,13,2925,21,16,1019,265,9,22,70,0,0,557
8724,14,4276,22,15,1019,302,8,19,66,0,0,738
8725,15,3422,22,15,1019,323,3,14,66,0,0,786
8726,16,2539,22,15,1019,332,3,6,66,0,0,675
8727,17,2212,21,15,1019,281,0,17,67,0,0,538
8728,18,1398,21,15,1019,261,0,17,71,0,0,378
8729,19,531,20,15,1019,294,0,17,71,0,0,207
8730,20,155,19,15,1020,298,4,19,76,0,0,42
8731,21,0,18,16,1020,304,0,6,84,0,0,0
8732,22,0,18,16,1021,279,0,6,86,0,0,0
8733,23,0,18,15,1021,308,0,4,85,0,0,0
8734,0,0,17,15,1022,306,0,0,83,0,0,0
8735,1,0,17,15,1022,281,0,0,88,0,0,0
8736,2,0,16,15,1022,319,0,0,90,0,0,0
8737,4,0,16,14,1021,325,0,0,88,0,0,0
8738,5,0,16,13,1021,325,0,0,88,0,0,0
8739,6,104,15,13,1022,325,0,0,89,0,0,23
8740,7,741,17,15,1022,325,0,0,86,0,0,156
8741,8,1290,17,15,1022,325,0,0,86,0,0,321
8742,9,3180,19,15,1022,325,0,0,75,0,0,497
8743,10,4113,20,16,1022,323,4,14,74,0,0,656
8744,11,5148,21,16,1022,287,0,9,75,0,0,816
8745,12,5201,21,17,1022,222,0,16,75,0,0,844
8746,13,5230,21,17,1023,247,12,22,77,0,0,865
8747,14,4282,21,15,1023,334,4,20,70,0,0,847
8748,15,3464,21,15,1023,301,11,16,67,0,0,784
8749,16,2897,21,15,1023,305,8,18,66,0,0,717
8750,17,1998,19,16,1023,273,1,17,78,0,0,390
8751,18,1392,20,15,1022,335,14,17,70,0,0,404
8752,19,519,20,15,1022,300,6,16,71,0,0,221
8753,20,146,19,15,1022,293,6,22,77,0,0,42
8754,21,0,18,15,1022,327,6,9,83,0,0,0
8755,22,0,17,15,1023,319,0,0,83,0,0,0
8756,23,0,17,14,1023,311,0,0,83,0,0,0
8757,0,0,17,14,1023,309,0,0,82,0,0,0
8758,1,0,16,14,1023,330,0,0,86,0,0,0
8759,2,0,16,15,1022,330,0,0,90,0,0,0
8760,3,0,16,15,1022,330,0,0,91,0,0,0
8761,4,0,16,15,1021,331,0,0,92,0,0,0
8762,5,0,15,14,1021,331,0,0,92,0,0,0
8763,6,95,15,14,1022,331,0,0,92,0,0,16
8764,7,777,16,15,1021,331,0,0,90,0,0,162
8765,8,1460,18,15,1021,331,0,0,81,0,0,336
8766,9,1941,19,14,1021,328,0,0,74,0,0,355
8767,10,3298,20,15,1021,310,0,3,73,0,0,647
8768,11,4896,21,14,1021,0,4,6,64,0,0,786
8769,12,4013,21,16,1021,320,8,12,69,0,0,541
8770,13,5134,22,15,1021,355,9,17,62,0,0,858
8771,14,2691,22,13,1021,266,0,16,60,0,0,828
8772,15,3605,21,15,1020,332,12,22,67,0,0,824
8773,16,2634,21,16,1019,273,4,20,70,0,0,673
8774,17,2382,21,16,1019,287,1,9,71,0,0,557
8775,18,1376,21,16,1019,317,8,14,71,0,0,380
8776,19,496,20,15,1019,301,0,14,71,0,0,178
8777,20,152,19,15,1019,306,4,16,77,0,0,33
8778,21,0,18,15,1019,320,1,14,81,0,0,0
8779,22,0,17,15,1019,316,0,6,84,0,0,0
8780,23,0,17,14,1018,315,0,0,84,0,0,0
8781,0,0,17,14,1017,315,0,0,84,0,0,0
8782,1,0,17,14,1017,315,0,0,84,0,0,0
8783,2,0,16,14,1016,315,0,0,86,0,0,0
8784,3,0,16,15,1016,315,0,0,89,0,0,0
8785,4,0,16,14,1015,315,0,0,89,0,0,0
8786,5,0,15,14,1015,315,0,0,90,0,0,0
8787,6,193,16,14,1015,313,0,0,89,0,0,35
8788,7,402,16,14,1015,218,0,0,89,0,0,97
8789,8,522,16,15,1015,211,0,0,88,0,0,95
8790,9,304,17,15,1015,211,0,0,86,0,0,54
8791,10,431,17,15,1014,185,0,0,84,0,0,81
8792,11,946,18,15,1014,319,0,0,83,0,0,176
8793,12,4575,20,16,1014,319,0,0,79,0,0,874
8794,13,5080,21,17,1013,259,6,16,75,0,0,965
8795,14,2687,21,16,1013,252,3,12,74,0,0,492
8796,15,3356,21,16,1012,298,6,11,71,0,0,715
8797,16,1812,21,15,1012,253,0,12,70,0,0,371
8798,17,2603,22,15,1011,261,0,11,67,0,0,608
8799,18,757,21,15,1011,279,3,6,67,0,0,149
8800,19,267,20,16,1011,263,0,12,78,0,0,54
8801,20,127,18,15,1011,230,0,9,82,0,0,26
8802,21,0,18,16,1012,205,4,4,86,0,0,0
8803,22,0,17,16,1012,194,1,1,90,0,0,0
8804,23,0,17,16,1012,188,3,4,89,0,0,0
8805,0,0,18,16,1012,181,0,0,87,0,0,0
8806,1,0,17,16,1012,191,0,12,89,0,0,0
8807,2,0,17,16,1012,147,3,11,90,0,0,0
8808,3,0,17,16,1012,178,1,16,92,0,0,0
8809,4,0,17,16,1011,173,3,8,91,0,0,0
8810,5,0,17,16,1011,144,0,6,91,0,0,0
8811,6,59,17,16,1012,157,1,8,91,0,0,9
8812,7,205,18,16,1012,162,3,6,89,0,0,37
8813,8,628,18,16,1012,182,3,9,87,0,0,118
8814,9,870,19,16,1012,161,6,0,85,0,0,148
8815,10,1311,19,16,1012,221,0,11,85,0,0,229
8816,12,1533,20,16,1013,223,6,14,78,0,0,281
8817,13,2329,20,17,1013,209,0,12,79,0,0,429
8818,14,2913,21,16,1012,249,11,12,69,0,0,561
8819,15,2911,21,17,1012,209,0,17,77,0,0,577
8820,16,1913,21,17,1012,227,1,17,77,0,0,364
8821,17,1320,20,17,1012,211,6,17,84,0,0,260
8822,18,1132,19,17,1012,267,3,16,85,0,0,237
8823,19,644,19,17,1012,213,1,11,85,0,0,118
8824,20,166,19,17,1012,221,0,8,86,0,0,32
8825,21,0,19,17,1012,192,0,12,88,0,0,0
8826,22,0,18,16,1012,247,0,11,90,0,0,0
8827,23,0,18,17,1012,243,0,0,92,0,0,0
8828,0,0,18,17,1012,261,1,11,92,0,0,0
8829,1,0,18,17,1012,259,0,1,93,0,0,0
8830,2,0,17,16,1011,306,0,6,93,0,0,0
8831,3,0,17,16,1011,323,0,14,93,0,0,0
8832,4,0,17,16,1011,339,12,14,93,0,0,0
8833,5,0,17,16,1011,311,1,17,93,0,0,0
8834,6,73,17,16,1012,296,0,9,93,0,0,12
8835,7,385,17,16,1012,310,0,0,92,0,0,118
8836,8,1134,18,16,1012,283,0,6,88,0,0,445
8837,9,1379,18,16,1013,211,3,12,89,0,0,355
8838,10,1529,20,17,1013,181,6,20,85,0,0,278
8839,11,3066,20,17,1013,241,14,14,83,0,0,313
8840,12,2977,20,16,1014,266,12,16,80,0,0,422
8841,13,2755,20,16,1014,248,8,16,78,0,0,636
8842,14,2179,20,17,1014,238,3,19,81,0,0,403
8843,15,2706,20,17,1014,238,3,22,85,0,0,380
8844,16,1591,20,17,1014,229,14,22,84,0,0,209
8845,17,1341,20,17,1014,185,11,19,85,0,0,209
8846,18,1287,20,18,1013,205,0,22,85,0,0,225
8847,19,494,20,17,1013,218,6,16,87,0,0,104
8848,20,66,19,17,1013,217,0,20,88,0,0,12
8849,21,0,19,17,1013,194,1,19,90,0,0,0
8850,22,0,18,17,1013,200,1,17,92,0,1,0
8851,23,0,18,17,1013,205,9,16,94,0,1,0
8852,0,0,18,17,1013,224,4,14,94,0,0,0
8853,1,0,18,17,1012,204,0,16,94,1,0,0
8854,2,0,18,17,1011,166,9,20,94,0,0,0
8855,3,0,17,17,1010,250,19,20,95,0,5,0
8856,4,0,17,17,1010,240,8,19,96,0,6,0
8857,5,0,18,17,1010,207,12,22,97,0,6,0
8858,6,0,17,16,1010,283,14,25,97,2,8,0
8859,7,780,16,16,1011,289,8,27,96,0,8,160
8860,8,940,18,15,1011,279,6,22,84,0,8,183
8861,9,3417,19,16,1012,288,4,17,83,0,8,571
8862,10,1108,19,15,1012,265,11,19,76,0,8,172
8863,11,1735,18,15,1013,313,25,25,82,0,8,304
8864,12,4443,19,14,1013,296,6,29,76,0,9,327
8865,13,3944,19,13,1014,327,20,30,72,0,9,295
8866,14,3495,18,14,1014,308,11,33,74,0,9,308
8867,15,2881,18,13,1014,307,11,33,72,0,9,487
8868,16,2923,18,13,1015,313,20,37,76,0,9,531
8869,17,1956,18,13,1015,309,17,33,71,0,9,457
8870,18,1679,18,12,1015,348,22,29,69,0,9,425
8871,19,567,18,13,1015,298,1,25,73,0,9,255
8872,20,303,17,13,1016,311,16,25,77,0,9,65
8873,21,0,16,12,1016,315,9,14,78,0,9,0
8874,22,0,16,12,1017,302,0,0,80,0,9,0
8875,23,0,15,12,1017,302,0,0,81,0,9,0
8876,0,0,15,13,1016,302,0,0,83,0,0,0
8877,1,0,16,13,1016,281,0,0,84,0,0,0
8878,2,0,16,13,1016,305,0,0,85,0,0,0
8879,3,0,15,12,1016,315,0,0,82,0,0,0
8880,4,0,15,12,1015,275,0,0,83,0,0,0
8881,5,0,15,12,1016,313,0,0,82,0,0,0
8882,6,104,15,12,1016,302,0,0,85,0,0,19
8883,7,598,15,13,1016,301,0,0,84,0,0,95
8884,8,543,16,12,1016,302,0,17,80,0,0,100
8885,9,2868,16,12,1016,255,0,19,77,0,0,102
8886,10,1942,17,13,1016,294,3,27,77,0,0,325
8887,11,3609,16,12,1017,311,0,19,77,0,0,621
8888,12,3807,17,12,1017,316,9,22,71,0,0,1127
8889,13,3044,17,13,1017,271,0,17,75,0,0,308
8890,14,4134,18,13,1017,265,24,32,73,0,0,1005
8891,15,3658,18,12,1017,259,9,37,71,0,0,199
8892,16,1096,16,13,1017,294,14,19,81,0,1,225
8893,17,1374,16,13,1017,281,16,20,79,0,2,476
8894,18,932,16,13,1017,279,14,32,79,0,2,216
8895,19,599,16,13,1017,298,12,25,80,0,2,220
8896,20,111,16,12,1018,315,16,24,80,0,2,21
8897,21,0,15,12,1018,302,1,14,81,0,2,0
8898,22,0,15,12,1019,304,0,0,81,0,2,0
8899,23,0,14,12,1020,301,8,14,86,1,2,0
8900,0,0,13,12,1020,327,0,0,90,0,0,0
8901,1,0,13,12,1019,327,0,0,90,0,0,0
8902,2,0,14,12,1019,327,0,0,90,0,0,0
8903,3,0,13,12,1019,334,0,0,89,0,0,0
8904,4,0,13,11,1019,331,0,0,87,0,0,0
8905,5,0,13,11,1019,333,0,0,89,0,0,0
8906,6,63,13,12,1020,333,0,0,90,0,0,9
8907,7,777,13,12,1021,333,0,0,89,0,0,162
8908,8,468,15,12,1021,333,0,0,82,0,0,90
8909,9,1456,14,12,1022,304,0,0,88,0,1,239
8910,10,2588,16,12,1022,300,0,0,80,0,1,455
8911,11,1854,17,12,1022,340,19,19,75,0,1,260
8912,12,2723,17,12,1022,294,0,1,73,0,1,374
8913,13,2043,18,12,1023,5,29,33,70,0,1,269
8914,14,4163,19,11,1023,336,25,32,63,0,1,838
8915,15,3662,18,11,1023,335,22,40,61,0,1,803
8916,16,2870,19,12,1022,318,22,32,64,0,1,710
8917,17,2352,18,12,1022,297,20,33,67,0,1,545
8918,18,1509,18,11,1023,298,22,33,64,0,1,380
8919,19,556,17,11,1023,331,17,32,68,0,1,202
8920,20,160,17,11,1023,302,4,27,70,0,1,47
8921,21,0,16,11,1023,326,12,24,74,0,1,0
8922,22,0,15,11,1024,330,12,22,74,0,1,0
8923,23,0,15,11,1025,314,0,0,74,0,1,0
8924,0,0,15,10,1025,331,0,0,74,0,0,0
8925,1,0,14,9,1025,333,0,0,74,0,0,0
8926,2,0,13,9,1025,345,0,0,75,0,0,0
8927,3,0,13,8,1025,333,0,0,75,0,0,0
8928,4,0,12,8,1025,336,0,0,77,0,0,0
8929,5,0,12,8,1025,331,0,0,77,0,0,0
8930,6,94,12,8,1026,331,0,0,79,0,0,18
8931,7,794,13,8,1026,345,0,0,77,0,0,167
8932,8,1536,14,9,1026,343,0,0,72,0,0,345
8933,9,3573,15,9,1026,13,14,22,68,0,0,504
8934,10,4390,17,9,1026,325,0,17,62,0,0,654
8935,11,5300,18,10,1026,346,16,32,57,0,0,772
8936,12,5536,19,10,1026,325,17,22,55,0,0,860
8937,13,5577,21,10,1025,331,19,24,48,0,0,891
8938,14,4407,20,12,1024,261,16,29,59,0,0,858
8939,15,3578,20,13,1024,294,14,30,63,0,0,796
8940,16,2740,21,13,1023,303,0,25,63,0,0,691
8941,17,2351,21,14,1023,304,14,24,64,0,0,548
8942,18,1469,20,15,1023,295,20,29,69,0,0,383
8943,19,540,20,14,1023,296,11,27,69,0,0,223
8944,20,149,19,14,1023,342,15,22,74,0,0,44
8945,21,0,18,14,1023,329,6,14,78,0,0,0
8946,22,0,18,14,1023,322,0,0,79,0,0,0
8947,23,0,18,14,1024,330,0,0,79,0,0,0
8948,0,0,17,13,1024,331,0,0,79,0,0,0
8949,1,0,17,14,1023,331,0,0,80,0,0,0
8950,2,0,16,13,1023,331,0,0,81,0,0,0
8951,3,0,17,13,1023,331,0,0,77,0,0,0
8952,4,0,16,13,1023,331,0,0,83,0,0,0
8953,5,0,15,12,1023,331,0,0,85,0,0,0
8954,6,82,16,12,1023,327,0,0,75,0,0,12
8955,7,766,18,12,1023,336,0,0,68,0,0,160
8956,8,1450,20,12,1023,84,0,11,59,0,0,330
8957,9,3348,23,12,1023,105,0,1,50,0,0,503
8958,10,4042,24,12,1023,93,0,1,46,0,0,657
8959,11,4865,26,12,1023,78,0,1,42,0,0,775
8960,13,5061,29,12,1022,76,0,1,34,0,0,874
8961,14,4090,28,14,1022,324,0,3,42,0,0,856
8962,15,3308,28,14,1021,303,1,4,42,0,0,789
8963,16,2480,28,13,1020,300,19,19,40,0,0,687
8964,17,2222,28,13,1020,277,0,16,40,0,0,550
8965,18,1406,28,13,1019,313,14,24,40,0,0,390
8966,19,515,27,15,1019,333,20,20,47,0,0,213
8967,20,144,27,16,1019,322,0,1,53,0,0,39
8968,21,0,25,17,1019,320,0,0,59,0,0,0
8969,22,0,25,17,1019,320,0,0,63,0,0,0
8970,23,0,25,17,1019,321,0,0,63,0,0,0
8971,0,0,24,17,1019,321,0,0,67,0,0,0
8972,1,0,23,17,1019,321,0,0,71,0,0,0
8973,2,0,22,16,1018,321,0,0,71,0,0,0
8974,3,0,21,16,1018,321,0,0,73,0,0,0
